code,regency_code,name
53.02.20,5302,Kot olin
53.02.21,5302,Kualin
53.02.22,5302,Mollo Barat
53.02.23,5302,Kok Baun
53.02.24,5302,Noebana
53.02.25,5302,Santian
53.02.26,5302,Noebeba
53.02.27,5302,Kuatnana
53.02.28,5302,Fautmolo
53.02.29,5302,Fatukopa
53.02.30,5302,Mollo Tengah
53.02.31,5302,Tobu
53.02.32,5302,Nunbena
53.03.01,5303,Miomaffo Timur
53.03.02,5303,Miomaffo Barat
53.03.03,5303,Biboki Selatan
53.03.04,5303,Noemuti
53.03.05,5303,Kota Kefamenanu
53.03.06,5303,Biboki Utara
53.03.07,5303,Biboki Anleu
53.03.08,5303,Insana
53.03.09,5303,Insana Utara
53.03.10,5303,Noemuti Timur
53.03.11,5303,Miomaffo Tengah
53.03.12,5303,Musi
53.03.13,5303,Mutis
53.03.14,5303,Bikomi Selatan
53.03.15,5303,Bikomi Tengah
53.03.16,5303,Bikomi Nilulat
53.03.17,5303,Bikomi Utara
53.03.18,5303,Naibenu
53.03.19,5303,Insana Fafinesu
53.03.20,5303,Insana Barat
53.03.21,5303,Insana Tengah
53.03.22,5303,Biboki Tan Pah
53.03.23,5303,Biboki Moenleu
53.03.24,5303,Biboki Feotleu
53.04.01,5304,Lamaknen
53.04.02,5304,Tasifeto Timur
53.04.03,5304,Raihat
53.04.04,5304,Tasifeto Barat
53.04.05,5304,Kakuluk Mesak
53.04.12,5304,Kota Atambua
53.04.13,5304,Raimanuk
53.04.17,5304,Lasiolat
53.04.18,5304,Lamaknen Selatan
53.04.21,5304,Atambua Barat
53.04.22,5304,Atambua Selatan
53.04.23,5304,Nanaet Duabesi
53.05.01,5305,Teluk Mutiara
53.05.02,5305,Alor Barat Laut
53.05.03,5305,Alor Barat Daya
53.05.04,5305,Alor Selatan
53.05.05,5305,Alor Timur
53.05.06,5305,Pantar
53.05.07,5305,Alor Tengah Utara
53.05.08,5305,Alor Timur Laut
53.05.09,5305,Pantar Barat
53.05.10,5305,Kabola
53.05.11,5305,Pulau Pura
53.05.12,5305,Mataru
53.05.13,5305,Pureman
53.05.14,5305,Pantar Timur
53.05.15,5305,Lembur
53.05.16,5305,Pantar Tengah
53.05.17,5305,Pantar Baru Laut
53.05.18,5305,Abad Selatan
53.06.01,5306,Wulanggitang
53.06.02,5306,Titehena
53.06.03,5306,Larantuka
53.06.04,5306,Ile Mandiri
53.06.05,5306,Tanjung Bunga
53.06.06,5306,Solor Barat
53.06.07,5306,Solor Timur
53.06.08,5306,Adonara Barat
53.06.09,5306,Wotan Ulumando
53.06.10,5306,Adonara Timur
53.06.11,5306,Kelubagolit
53.06.12,5306,Witihama
53.06.13,5306,Ile Boleng
53.06.14,5306,Demon Pagong
53.06.15,5306,Lewolema
53.06.16,5306,Ile Bura
53.06.17,5306,Adonara
53.06.18,5306,Adonara Tengah
53.06.19,5306,Solor Selatan
53.07.01,5307,Paga
53.07.02,5307,Mego
53.07.03,5307,Lela
53.07.04,5307,Nita
53.07.05,5307,Alok
53.07.06,5307,Palue
53.07.07,5307,Nelle
53.07.08,5307,Talibura
53.07.09,5307,Waigete
53.07.10,5307,Kewapante
53.07.11,5307,Bola
53.07.12,5307,Magepanda
53.07.13,5307,Waiblama
53.07.14,5307,Alok Barat
53.07.15,5307,Alok Timur
53.07.16,5307,Koting
53.07.17,5307,Tana Wawo
53.07.18,5307,Hewokloang
53.07.19,5307,Kangae
53.07.20,5307,Doreng
53.07.21,5307,Mapitara
53.08.01,5308,Nangapanda
53.08.02,5308,Pulau Ende
53.08.03,5308,Ende
53.08.04,5308,Ende Selatan
53.08.05,5308,Ndona
53.08.06,5308,Detusoko
53.08.07,5308,Wewaria
53.08.08,5308,Wolowaru
53.08.09,5308,Wolojita
53.08.10,5308,Maurole
53.08.11,5308,Maukaro
53.08.12,5308,Lio Timur
53.08.13,5308,Kota Baru
53.08.14,5308,Kelimutu
53.08.15,5308,Detukeli
53.08.16,5308,Ndona Timur
53.08.17,5308,Ndori
53.08.18,5308,Ende Utara
53.08.19,5308,Ende Tengah
53.08.20,5308,Ende Timur
53.08.21,5308,Lepembusu Kelisoke
53.09.01,5309,Aimere
53.09.02,5309,Golewa
53.09.06,5309,Bajawa
53.09.07,5309,Soa
53.09.09,5309,Riung
53.09.12,5309,Jerebuu
53.09.14,5309,Riung Barat
53.09.15,5309,Bajawa Utara
53.09.16,5309,Wolomeze
53.09.18,5309,Golewa Selatan
53.09.19,5309,Golewa Barat
53.09.20,5309,Inerie
53.10.01,5310,Wae Rii
53.10.03,5310,Ruteng
53.10.05,5310,Satar Mese
53.10.06,5310,Cibal
53.10.11,5310,Reok
53.10.12,5310,Langke Rembong
53.10.13,5310,Satar Mese Barat
53.10.14,5310,Rahong Utara
53.10.15,5310,Lelak
53.10.16,5310,Reok Barat
53.10.17,5310,Cibal barat
53.10.18,5310,Satar Mese Utara
53.11.01,5311,Kota Waingapu
53.11.02,5311,Haharu
53.11.03,5311,Lewa
53.11.04,5311,Nggaha Ori Angu
53.11.05,5311,Tabundung
53.11.06,5311,Pinu Pahar
53.11.07,5311,Pandawai
53.11.08,5311,Umalulu
53.11.09,5311,Rindi
53.11.10,5311,Pahunga Lodu
53.11.11,5311,Wulla Waijelu
53.11.12,5311,Paberiwai
53.11.13,5311,Karera
53.11.14,5311,Kahaungu Eti
53.11.15,5311,Matawai La Pawu
53.11.16,5311,Kambera
53.11.17,5311,Kambata Mapambuhang
53.11.18,5311,Lewa Tidahu
53.11.19,5311,Katala Hamu Lingu
53.11.20,5311,Kanatang
53.11.21,5311,Ngadu Ngala
53.11.22,5311,Mahu
53.12.04,5312,Tana Righu
53.12.10,5312,Loli
53.12.11,5312,Wanokaka
53.12.12,5312,Lamboya
53.12.15,5312,Kota Waikabubak
53.12.18,5312,Laboya Barat
53.13.01,5313,Naga Wutung
53.13.02,5313,Atadei
53.13.03,5313,Ile Ape
53.13.04,5313,Lebatukan
53.13.05,5313,Nubatukan
53.13.06,5313,Omesuri
53.13.07,5313,Buyasuri
53.13.08,5313,Wulandoni
53.13.09,5313,Ile Ape Timur
53.14.01,5314,Rote Barat Daya
53.14.02,5314,Rote Barat Laut
53.14.03,5314,Lobalain
53.14.04,5314,Rote Tengah
53.14.05,5314,Pantai Baru
53.14.06,5314,Rote Timur
53.14.07,5314,Rote Barat
53.14.08,5314,Rote Selatan
53.14.09,5314,Ndao Nuse
53.14.10,5314,Landu Leko
53.14.11,5314,Loaholu
53.15.01,5315,Macang Pacar
53.15.02,5315,Kuwus
53.15.03,5315,Lembor
53.15.04,5315,Sano Nggoang
53.15.05,5315,Komodo
53.15.06,5315,Boleng
53.15.07,5315,Welak
53.15.08,5315,Ndoso
53.15.09,5315,Lembor Selatan
53.15.10,5315,Mbeliling
53.15.11,5315,Pacar
53.15.12,5315,Kuwus Barat
53.16.01,5316,Aesesa
53.16.02,5316,Nangaroro
53.16.03,5316,Boawae
53.16.04,5316,Mauponggo
53.16.05,5316,Wolowae
53.16.06,5316,Keo Tengah
53.16.07,5316,Aesesa Selatan
53.17.01,5317,Katiku Tana
53.17.02,5317,Umbu Ratu Nggay Barat
53.17.03,5317,Mamboro
53.17.04,5317,Umbu Ratu Nggay
53.17.05,5317,Katiku Tana Selatan
53.17.06,5317,Umbu Ratu Nggay Tengah
53.18.01,5318,Loura
53.18.02,5318,Wewewa Utara
53.18.03,5318,Wewewa Timur
53.18.04,5318,Wewewa Barat
53.18.05,5318,Wewewa Selatan
53.18.06,5318,Kodi Bangedo
53.18.07,5318,Kodi
53.18.08,5318,Kodi Utara
53.18.09,5318,Kota Tambolaka
53.18.10,5318,Wewewa Tengah
53.18.11,5318,Kodi Balaghar
53.19.01,5319,Borong
53.19.02,5319,Lamba Leda Selatan
53.19.03,5319,Lamba Leda
53.19.04,5319,Sambi Rampas
53.19.05,5319,Elar
53.19.06,5319,Kota Komba
53.19.07,5319,Rana Mese
53.19.08,5319,Lamba Leda Timur
53.19.09,5319,Elar Selatan
53.19.10,5319,Kota Komba Utara
53.19.11,5319,Lamba Leda Utara
53.19.12,5319,Congkar
53.20.01,5320,Sabu Barat
53.20.02,5320,Sabu Tengah
53.20.03,5320,Sabu Timur
53.20.04,5320,Sabu Liae
53.20.05,5320,Hawu Mehara
53.20.06,5320,Raijua
53.21.01,5321,Malaka Tengah
53.21.02,5321,Malaka Barat
53.21.03,5321,Wewiku
53.21.04,5321,Weliman
53.21.05,5321,Rinhat
53.21.06,5321,Io Kufeu
53.21.07,5321,Sasitamean
53.21.08,5321,Laenmanen
53.21.09,5321,Malaka Timur
53.21.10,5321,Kobalima Timur
53.21.11,5321,Kobalima
53.21.12,5321,Botin Leobele
53.71.01,5371,Alak
53.71.02,5371,Maulafa
53.71.03,5371,Kelapa Lima
53.71.04,5371,Oebobo
53.71.05,5371,Kota Raja
53.71.06,5371,Kota Lama
61.01.01,6101,Sambas
61.01.02,6101,Teluk Keramat
61.01.03,6101,Jawai
61.01.04,6101,Tebas
61.01.05,6101,Pemangkat
61.01.06,6101,Sejangkung
61.01.07,6101,Selakau
61.01.08,6101,Paloh
61.01.09,6101,Sajingan Besar
61.01.10,6101,Subah
61.01.11,6101,Galing
61.01.12,6101,Tekarang
61.01.13,6101,Semparuk
61.01.14,6101,Sajad
61.01.15,6101,Sebawi
61.01.16,6101,Jawai Selatan
61.01.17,6101,Tangaran
61.01.18,6101,Salatiga
61.01.19,6101,Selakau Timur
61.02.01,6102,Mempawah Hilir
61.02.06,6102,Toho
61.02.07,6102,Sungai Pinyuh
61.02.08,6102,Jongkat
61.02.12,6102,Sungai Kunyit
61.02.15,6102,Segedong
61.02.16,6102,Anjongan
61.02.17,6102,Sadaniang
61.02.18,6102,Mempawah Timur
61.03.01,6103,Kapuas
61.03.02,6103,Mukok
61.03.03,6103,Noyan
61.03.04,6103,Jangkang
61.03.05,6103,Bonti
61.03.06,6103,Beduai
61.03.07,6103,Sekayam
61.03.08,6103,Kembayan
61.03.09,6103,Parindu
61.03.10,6103,Tayan Hulu
61.03.11,6103,Tayan Hilir
61.03.12,6103,Balai
61.03.13,6103,Toba
61.03.20,6103,Meliau
61.03.21,6103,Entikong
61.04.01,6104,Matan Hilir Utara
61.04.02,6104,Marau
61.04.03,6104,Manis Mata
61.04.04,6104,Kendawangan
61.04.05,6104,Sandai
61.04.07,6104,Sungai Laur
61.04.08,6104,Simpang Hulu
61.04.11,6104,Nanga Tayap
61.04.12,6104,Matan Hilir Selatan
61.04.13,6104,Tumbang Titi
61.04.14,6104,Jelai Hulu
61.04.16,6104,Delta Pawan
61.04.17,6104,Muara Pawan
61.04.18,6104,Benua Kayong
61.04.19,6104,Hulu Sungai
61.04.20,6104,Simpang Dua
61.04.21,6104,Air Upas
61.04.22,6104,Singkup
61.04.24,6104,Pemahan
61.04.25,6104,Sungai Melayu Rayak
61.05.01,6105,Sintang
61.05.02,6105,Tempunak
61.05.03,6105,Sepauk
61.05.04,6105,Ketungau Hilir
61.05.05,6105,Ketungau Tengah
61.05.06,6105,Ketungau Hulu
61.05.07,6105,Dedai
61.05.08,6105,Kayan Hilir
61.05.09,6105,Kayan Hulu
61.05.14,6105,Serawai
61.05.15,6105,Ambalau
61.05.19,6105,Kelam Permai
61.05.20,6105,Sungai Tebelian
61.05.21,6105,Binjai Hulu
61.06.01,6106,Putussibau Utara
61.06.02,6106,Bika
61.06.03,6106,Embaloh Hilir
61.06.04,6106,Embaloh Hulu
61.06.05,6106,Bunut Hilir
61.06.06,6106,Bunut Hulu
61.06.07,6106,Jongkong
61.06.08,6106,Hulu Gurung
61.06.09,6106,Selimbau
61.06.10,6106,Semitau
61.06.11,6106,Seberuang
61.06.12,6106,Batang Lupar
61.06.13,6106,Empanang
61.06.14,6106,Badau
61.06.15,6106,Silat Hilir
61.06.16,6106,Silat Hulu
61.06.17,6106,Putussibau Selatan
61.06.18,6106,Kalis
61.06.19,6106,Boyan Tanjung
61.06.20,6106,Mentebah
61.06.21,6106,Pengkadan
61.06.22,6106,Suhaid
61.06.23,6106,Puring Kencana
61.07.01,6107,Sungai Raya
61.07.02,6107,Samalantan
61.07.03,6107,Ledo
61.07.04,6107,Bengkayang
61.07.05,6107,Seluas
61.07.06,6107,Sanggau Ledo
61.07.07,6107,Jagoi Babang
61.07.08,6107,Monterado
61.07.09,6107,Teriak
61.07.10,6107,Suti Semarang
61.07.11,6107,Capkala
61.07.12,6107,Siding
61.07.13,6107,Lumar
61.07.14,6107,Sungai Betung
61.07.15,6107,Sungai Raya Kepulauan
61.07.16,6107,Lembah Bawang
61.07.17,6107,Tujuh Belas
61.08.01,6108,Ngabang
61.08.02,6108,Mempawah Hulu
61.08.03,6108,Menjalin
61.08.04,6108,Mandor
61.08.05,6108,Air Besar
61.08.06,6108,Menyuke
61.08.07,6108,Sengah Temila
61.08.08,6108,Meranti
61.08.09,6108,Kuala Behe
61.08.10,6108,Sebangki
61.08.11,6108,Jelimpo
61.08.12,6108,Banyuke Hulu
61.08.13,6108,Sompak
61.09.01,6109,Sekadau Hilir
61.09.02,6109,Sekadau Hulu
61.09.03,6109,Nanga Taman
61.09.04,6109,Nanga Mahap
61.09.05,6109,Belitang Hilir
61.09.06,6109,Belitang Hulu
61.09.07,6109,Belitang
61.10.01,6110,Belimbing
61.10.02,6110,Nanga Pinoh
61.10.03,6110,Ella Hilir
61.10.04,6110,Menukung
61.10.05,6110,Sayan
61.10.06,6110,Tanah Pinoh
61.10.07,6110,Sokan
61.10.08,6110,Pinoh Utara
61.10.09,6110,Pinoh Selatan
61.10.10,6110,Belimbing Hulu
61.10.11,6110,Tanah Pinoh Barat
61.11.01,6111,Sukadana
61.11.02,6111,Simpang Hilir
61.11.03,6111,Teluk Batang
61.11.04,6111,Pulau Maya
61.11.05,6111,Seponti
61.11.06,6111,Kepulauan Karimata
61.12.01,6112,Sungai Raya
61.12.02,6112,Kuala Mandor B
61.12.03,6112,Sungai Ambawang
61.12.04,6112,Terentang
61.12.05,6112,Batu Ampar
61.12.06,6112,Kubu
61.12.07,6112,Rasau Jaya
61.12.08,6112,Teluk Pakedai
61.12.09,6112,Sungai Kakap
61.71.01,6171,Pontianak Selatan
61.71.02,6171,Pontianak Timur
61.71.03,6171,Pontianak Barat
61.71.04,6171,Pontianak Utara
61.71.05,6171,Pontianak Kota
61.71.06,6171,Pontianak Tenggara
61.72.01,6172,Singkawang Tengah
61.72.02,6172,Singkawang Barat
61.72.03,6172,Singkawang Timur
61.72.04,6172,Singkawang Utara
61.72.05,6172,Singkawang Selatan
62.01.01,6201,Kumai
62.01.02,6201,Arut Selatan
62.01.03,6201,Kotawaringin Lama
62.01.04,6201,Arut Utara
62.01.05,6201,Pangkalan Lada
62.01.06,6201,Pangkalan Banteng
62.02.01,6202,Kota Besi
62.02.02,6202,Cempaga
62.02.03,6202,Mentaya Hulu
62.02.04,6202,Parenggean
62.02.05,6202,Baamang
62.02.06,6202,Mentawa Baru Ketapang
62.02.07,6202,Mentaya Hilir Utara
62.02.08,6202,Mentaya Hilir Selatan
62.02.09,6202,Pulau Hanaut
62.02.10,6202,Antang Kalang
62.02.11,6202,Teluk Sampit
62.02.12,6202,Seranau
62.02.13,6202,Cempaga Hulu
62.02.14,6202,Telawang
62.02.15,6202,Bukit Santuai
62.02.16,6202,Tualan Hulu
62.02.17,6202,Telaga Antang
62.03.01,6203,Selat
62.03.02,6203,Kapuas Hilir
62.03.03,6203,Kapuas Timur
62.03.04,6203,Kapuas Kuala
62.03.05,6203,Kapuas Barat
62.03.06,6203,Pulau Petak
62.03.07,6203,Kapuas Murung
62.03.08,6203,Basarang
62.03.09,6203,Mantangai
62.03.10,6203,Timpah
62.03.11,6203,Kapuas Tengah
62.03.12,6203,Kapuas Hulu
62.03.13,6203,Tamban Catur
62.03.14,6203,Pasak Talawang
62.03.15,6203,Mandau Talawang
62.03.16,6203,Dadahup
62.03.17,6203,Bataguh
62.04.01,6204,Jenamas
62.04.02,6204,Dusun Hilir
62.04.03,6204,Karau Kuala
62.04.04,6204,Dusun Utara
62.04.05,6204,Gn. Bintang Awai
62.04.06,6204,Dusun Selatan
62.05.01,6205,Montallat
62.05.02,6205,Gunung Timang
62.05.03,6205,Gunung Purei
62.05.04,6205,Teweh Timur
62.05.05,6205,Teweh Tengah
62.05.06,6205,Lahei
62.05.07,6205,Teweh Baru
62.05.08,6205,Teweh Selatan
62.05.09,6205,Lahei Barat
62.06.01,6206,Kamipang
62.06.02,6206,Katingan Hilir
62.06.03,6206,Tewang Sangalang Garing
62.06.04,6206,Pulau Malan
62.06.05,6206,Katingan Tengah
62.06.06,6206,Sanaman Mantikei
62.06.07,6206,Marikit
62.06.08,6206,Katingan Hulu
62.06.09,6206,Mendawai
62.06.10,6206,Katingan Kuala
62.06.11,6206,Tasik Payawan
62.06.12,6206,Petak Malai
62.06.13,6206,Bukit Raya
62.07.01,6207,Seruyan Hilir
62.07.02,6207,Seruyan Tengah
62.07.03,6207,Danau Sembuluh
62.07.04,6207,Hanau
62.07.05,6207,Seruyan Hulu
62.07.06,6207,Seruyan Hilir Timur
62.07.07,6207,Seruyan Raya
62.07.08,6207,Danau Seluluk
62.07.09,6207,Batu Ampar
62.07.10,6207,Suling Tambun
62.08.01,6208,Sukamara
62.08.02,6208,Jelai
62.08.03,6208,Balai Riam
62.08.04,6208,Pantai Lunci
62.08.05,6208,Permata Kecubung
62.09.01,6209,Lamandau
62.09.02,6209,Delang
62.09.03,6209,Bulik
62.09.04,6209,Bulik Timur
62.09.05,6209,Menthobi Raya
62.09.06,6209,Sematu Jaya
62.09.07,6209,Belantikan Raya
62.09.08,6209,Batang Kawa
62.10.01,6210,Sepang
62.10.02,6210,Kurun
62.10.03,6210,Tewah
62.10.04,6210,Kahayan Hulu Utara
62.10.05,6210,Rungan
62.10.06,6210,Manuhing
62.10.07,6210,Mihing Raya
62.10.08,6210,Damang Batu
62.10.09,6210,Miri Manasa
62.10.10,6210,Rungan Hulu
62.10.11,6210,Manuhing Raya
62.10.12,6210,Rungan Barat
62.11.01,6211,Pandih Batu
62.11.02,6211,Kahayan Kuala
62.11.03,6211,Kahayan Tengah
62.11.04,6211,Banama Tingang
62.11.05,6211,Kahayan Hilir
62.11.06,6211,Maliku
62.11.07,6211,Jabiren Raya
62.11.08,6211,Sebangau Kuala
62.12.01,6212,Murung
62.12.02,6212,Tanah Siang
62.12.03,6212,Laung Tuhup
62.12.04,6212,Permata Intan
62.12.05,6212,Sumber Barito
62.12.06,6212,Barito Tuhup Raya
62.12.07,6212,Tanah Siang Selatan
62.12.08,6212,Sungai Babuat
62.12.09,6212,Seribu Riam
62.12.10,6212,Uut Murung
62.13.01,6213,Dusun Timur
62.13.02,6213,Banua Lima
62.13.03,6213,Patangkep Tutui
62.13.04,6213,Awang
62.13.05,6213,Dusun Tengah
62.13.06,6213,Pematang Karau
62.13.07,6213,Paju Epat
62.13.08,6213,Raren Batuah
62.13.09,6213,Paku
62.13.10,6213,Karusen Janang
62.71.01,6271,Pahandut
62.71.02,6271,Bukit Batu
62.71.03,6271,Jekan Raya
62.71.04,6271,Sabangau
62.71.05,6271,Rakumpit
63.01.01,6301,Takisung
63.01.02,6301,Jorong
63.01.03,6301,Pelaihari
63.01.04,6301,Kurau
63.01.05,6301,Bati Bati
63.01.06,6301,Panyipatan
63.01.07,6301,Kintap
63.01.08,6301,Tambang Ulang
63.01.09,6301,Batu Ampar
63.01.10,6301,Bajuin
63.01.11,6301,Bumi Makmur
63.02.01,6302,Pulau Sembilan
63.02.02,6302,Pulau Laut Barat
63.02.03,6302,Pulau Laut Selatan
63.02.04,6302,Pulau Laut Timur
63.02.05,6302,Pulau Sebuku
63.02.06,6302,Pulaulaut Utara
63.02.07,6302,Kelumpang Selatan
63.02.08,6302,Kelumpang Hulu
63.02.09,6302,Kelumpang Tengah
63.02.10,6302,Kelumpang Utara
63.02.11,6302,Pamukan Selatan
63.02.12,6302,Sampanahan
63.02.13,6302,Pamukan Utara
63.02.14,6302,Hampang
63.02.15,6302,Sungai Durian
63.02.16,6302,Pulau Laut Tengah
63.02.17,6302,Kelumpang Hilir
63.02.18,6302,Kelumpang Barat
63.02.19,6302,Pamukan Barat
63.02.20,6302,Pulau Laut Kepulauan
63.02.21,6302,Pulau Laut Tanjung Selayar
63.02.22,6302,Pulaulaut Sigam
63.03.01,6303,Aluh Aluh
63.03.02,6303,Kertak Hanyar
63.03.03,6303,Gambut
63.03.04,6303,Sungai Tabuk
63.03.05,6303,Martapura
63.03.06,6303,Karang Intan
63.03.07,6303,Astambul
63.03.08,6303,Simpang Empat
63.03.09,6303,Pengaron
63.03.10,6303,Sungai Pinang
63.03.11,6303,Aranio
63.03.12,6303,Mataraman
63.03.13,6303,Beruntung Baru
63.03.14,6303,Martapura Barat
63.03.15,6303,Martapura Timur
63.03.16,6303,Sambung Makmur
63.03.17,6303,Paramasan
63.03.18,6303,Telaga Bauntung
63.03.19,6303,Tatah Makmur
63.03.20,6303,Cintapuri Darussalam
63.04.01,6304,Tabunganen
63.04.02,6304,Tamban
63.04.03,6304,Anjir Pasar
63.04.04,6304,Anjir Muara
63.04.05,6304,Alalak
63.04.06,6304,Mandastana
63.04.07,6304,Rantau Badauh
63.04.08,6304,Belawang
63.04.09,6304,Cerbon
63.04.10,6304,Bakumpai
63.04.11,6304,Kuripan
63.04.12,6304,Tabukan
63.04.13,6304,Mekarsari
63.04.14,6304,Barambai
63.04.15,6304,Marabahan
63.04.16,6304,Wanaraya
63.04.17,6304,Jejangkit
63.05.01,6305,Binuang
63.05.02,6305,Tapin Selatan
63.05.03,6305,Tapin Tengah
63.05.04,6305,Tapin Utara
63.05.05,6305,Candi Laras Selatan
63.05.06,6305,Candi Laras Utara
63.05.07,6305,Bakarangan
63.05.08,6305,Piani
63.05.09,6305,Bungur
63.05.10,6305,Lokpaikat
63.05.11,6305,Salam Babaris
63.05.12,6305,Hatungun
63.06.01,6306,Sungai Raya
63.06.02,6306,Padang Batung
63.06.03,6306,Telaga Langsat
63.06.04,6306,Angkinang
63.06.05,6306,Kandangan
63.06.06,6306,Simpur
63.06.07,6306,Daha Selatan
63.06.08,6306,Daha Utara
63.06.09,6306,Kalumpang
63.06.10,6306,Loksado
63.06.11,6306,Daha Barat
63.07.01,6307,Haruyan
63.07.02,6307,Batu Benawa
63.07.03,6307,Labuan Amas Selatan
63.07.04,6307,Labuan Amas Utara
63.07.05,6307,Pandawan
63.07.06,6307,Barabai
63.07.07,6307,Batang Alai Selatan
63.07.08,6307,Batang Alai Utara
63.07.09,6307,Hantakan
63.07.10,6307,Batang Alai Timur
63.07.11,6307,Limpasu
63.08.01,6308,Danau Panggang
63.08.02,6308,Babirik
63.08.03,6308,Sungai Pandan
63.08.04,6308,Amuntai Selatan
63.08.05,6308,Amuntai Tengah
63.08.06,6308,Amuntai Utara
63.08.07,6308,Banjang
63.08.08,6308,Haur Gading
63.08.09,6308,Paminggir
63.08.10,6308,Sungai Tabukan
63.09.01,6309,Banua Lawas
63.09.02,6309,Kelua
63.09.03,6309,Tanta
63.09.04,6309,Tanjung
63.09.05,6309,Haruai
63.09.06,6309,Murung Pudak
63.09.07,6309,Muara Uya
63.09.08,6309,Muara Harus
63.09.09,6309,Pugaan
63.09.10,6309,Upau
63.09.11,6309,Jaro
63.09.12,6309,Bintang Ara
63.10.01,6310,Batu Licin
63.10.02,6310,Kusan Hilir
63.10.03,6310,Sungai Loban
63.10.04,6310,Satui
63.10.05,6310,Kusan Hulu
63.10.06,6310,Simpang Empat
63.10.07,6310,Karang Bintang
63.10.08,6310,Mantewe
63.10.09,6310,Angsana
63.10.10,6310,Kuranji
63.10.11,6310,Kusan Tengah
63.10.12,6310,Teluk Kepayang
63.11.01,6311,Juai
63.11.02,6311,Halong
63.11.03,6311,Awayan
63.11.04,6311,Batu Mandi
63.11.05,6311,Lampihong
63.11.06,6311,Paringin
63.11.07,6311,Paringin Selatan
63.11.08,6311,Tebing Tinggi
63.71.01,6371,Banjarmasin Selatan
63.71.02,6371,Banjarmasin Timur
63.71.03,6371,Banjarmasin Barat
63.71.04,6371,Banjarmasin Utara
63.71.05,6371,Banjarmasin Tengah
63.72.02,6372,Landasan Ulin
63.72.03,6372,Cempaka
63.72.04,6372,Banjarbaru Utara
63.72.05,6372,Banjarbaru Selatan
63.72.06,6372,Liang Anggang
64.01.01,6401,Batu Sopang
64.01.02,6401,Tanjung Harapan
64.01.03,6401,Paser Belengkong
64.01.04,6401,Tanah Grogot
64.01.05,6401,Kuaro
64.01.06,6401,Long Ikis
64.01.07,6401,Muara Komam
64.01.08,6401,Long Kali
64.01.09,6401,Batu Engau
64.01.10,6401,Muara Samu
64.02.01,6402,Muara Muntai
64.02.02,6402,Loa Kulu
64.02.03,6402,Loa Janan
64.02.04,6402,Anggana
64.02.05,6402,Muara Badak
64.02.06,6402,Tenggarong
64.02.07,6402,Sebulu
64.02.08,6402,Kota Bangun
64.02.09,6402,Kenohan
64.02.10,6402,Kembang Janggut
64.02.11,6402,Muara Kaman
64.02.12,6402,Tabang
64.02.13,6402,Samboja
64.02.14,6402,Muara Jawa
64.02.15,6402,Sanga Sanga
64.02.16,6402,Tenggarong Seberang
64.02.17,6402,Marang Kayu
64.02.18,6402,Muara Wis
64.02.19,6402,Kota Bangun Darat
64.02.20,6402,Samboja Barat
64.03.01,6403,Kelay
64.03.02,6403,Talisayan
64.03.03,6403,Sambaliung
64.03.04,6403,Segah
64.03.05,6403,Tanjung Redeb
64.03.06,6403,Gunung Tabur
64.03.07,6403,Pulau Derawan
64.03.08,6403,Biduk-Biduk
64.03.09,6403,Teluk Bayur
64.03.10,6403,Tabalar
64.03.11,6403,Maratua
64.03.12,6403,Batu Putih
64.03.13,6403,Biatan
64.07.05,6407,Long Iram
64.07.06,6407,Melak
64.07.07,6407,Barong Tongkok
64.07.08,6407,Damai
64.07.09,6407,Muara Lawa
64.07.10,6407,Muara Pahu
64.07.11,6407,Jempang
64.07.12,6407,Bongan
64.07.13,6407,Penyinggahan
64.07.14,6407,Bentian Besar
64.07.15,6407,Linggang Bigung
64.07.16,6407,Nyuatan
64.07.17,6407,Siluq Ngurai
64.07.18,6407,Mook Manaar Bulatn
64.07.19,6407,Tering
64.07.20,6407,Sekolaq Darat
64.08.01,6408,Muara Ancalong
64.08.02,6408,Muara Wahau
64.08.03,6408,Muara Bengkal
64.08.04,6408,Sangatta Utara
64.08.05,6408,Sangkulirang
64.08.06,6408,Busang
64.08.07,6408,Telen
64.08.08,6408,Kombeng
64.08.09,6408,Bengalon
64.08.10,6408,Kaliorang
64.08.11,6408,Sandaran
64.08.12,6408,Sangatta Selatan
64.08.13,6408,Teluk Pandan
64.08.14,6408,Rantau Pulung
64.08.15,6408,Kaubun
64.08.16,6408,Karangan
64.08.17,6408,Batu Ampar
64.08.18,6408,Long Mesangat
64.09.01,6409,Penajam
64.09.02,6409,Waru
64.09.03,6409,Babulu
64.09.04,6409,Sepaku
64.11.01,6411,Long Bagun
64.11.02,6411,Long Hubung
64.11.03,6411,Laham
64.11.04,6411,Long Apari
64.11.05,6411,Long Pahangai
64.71.01,6471,Balikpapan Timur
64.71.02,6471,Balikpapan Barat
64.71.03,6471,Balikpapan Utara
64.71.04,6471,Balikpapan Tengah
64.71.05,6471,Balikpapan Selatan
64.71.06,6471,Balikpapan Kota
64.72.01,6472,Palaran
64.72.02,6472,Samarinda Seberang
64.72.03,6472,Samarinda Ulu
64.72.04,6472,Samarinda Ilir
64.72.05,6472,Samarinda Utara
64.72.06,6472,Sungai Kunjang
64.72.07,6472,Sambutan
64.72.08,6472,Sungai Pinang
64.72.09,6472,Samarinda Kota
64.72.10,6472,Loa Janan Ilir
64.74.01,6474,Bontang Utara
